employee_id,name,gender,age,salary,department,overtime_hours,performance_rating,hire_date
27704,Thomas Walker,Female,24.0,"$81,756.99",HR,33.0,4.0,2024-07-09
13426,Michael Ayers,Male,40.0,,Marketing,44.0,5.0,2020-02-13
76392,Stephanie Ortiz,Female,25.0,"$88,797.67",HR,28.0,4.0,2021-12-03
62921,Edwin James,Non-binary,,"$75,927.00",Sales,27.0,4.0,2024-07-04
60917,Mark Johnson,Male,47.0,"$106,298.81",IT,4.0,1.0,2023-01-27
46875,Richard Cook,Female,,"$64,694.30",IT,6.0,,2022-06-19
72637,Shannon Anderson PhD,Male,29.0,,Sales,18.0,2.0,2021-01-01
38275,Leah Wade,Male,43.0,"$49,494.95",Finance,52.0,,2023-03-28
21433,Debra Garcia MD,Male,47.0,"$96,625.29",Marketing,53.0,,2021-08-05
65560,Adam Fletcher,Non-binary,41.0,"$58,914.74",HR,47.0,3.0,2021-11-14
51069,Michelle Leon,Female,,,Finance,25.0,2.0,2021-05-23
91716,Andrew Stewart,Non-binary,48.0,"$50,768.54",Marketing,30.0,5.0,2023-04-02
4865,Jessica Perez,Male,51.0,"$82,638.52",Sales,56.0,4.0,2021-05-25
37464,Erika Ochoa,Female,33.0,"$32,719.02",Marketing,32.0,4.0,2023-01-18
78792,Caitlyn Rodriguez,Non-binary,33.0,"$41,528.75",Sales,46.0,4.0,2023-07-01
78037,Michael Smith,Female,52.0,"$69,487.73",HR,17.0,1.0,2024-09-06
35099,Gina Collier,Female,33.0,"$30,241.71",Finance,20.0,2.0,2022-06-19
87490,Rhonda Coleman,Non-binary,50.0,"$110,533.71",HR,,,2020-02-18
61623,Jacqueline Edwards,Male,49.0,,IT,41.0,2.0,2021-05-16
2710,Sherry Sullivan,Female,49.0,"$50,928.08",Marketing,37.0,3.0,2021-05-15
26383,Teresa Mathews,Non-binary,25.0,"$69,439.33",Sales,,4.0,2021-05-08
60038,Joseph Ochoa,Male,,"$33,894.21",Sales,,1.0,2023-07-27
38047,Brenda Hansen MD,Male,53.0,"$112,332.45",Finance,29.0,5.0,2023-01-07
42151,Crystal Obrien,Male,49.0,"$115,964.21",Marketing,2.0,5.0,2022-08-17
40033,Jennifer Peterson,Male,58.0,"$31,915.44",Sales,15.0,1.0,2024-06-28
12803,Joseph Harrison,Male,,"$30,829.31",Marketing,22.0,,2020-02-27
82746,Christopher Martin,Female,24.0,"$88,626.95",HR,26.0,3.0,2023-08-13
46539,Christian Miller,Male,52.0,,Sales,31.0,2.0,2020-12-06
58998,Catherine Salinas,Male,34.0,"$70,527.16",Sales,2.0,1.0,2023-12-14
57854,Stacy Dixon,Non-binary,56.0,"$42,009.67",Finance,45.0,5.0,2023-07-16
95606,Ronnie Gallegos,Female,40.0,"$75,233.10",Marketing,10.0,4.0,2022-05-29
71264,Nicole Andrews,Non-binary,34.0,"$30,779.82",Marketing,16.0,4.0,2020-01-06
29063,Walter White,Male,46.0,,Finance,0.0,4.0,2021-06-26
89981,Christine Copeland,Non-binary,31.0,"$93,840.05",Finance,22.0,5.0,2020-05-10
7408,Tina Hubbard,Non-binary,44.0,"$112,420.37",Finance,12.0,1.0,2022-06-16
81170,Jennifer Levine,Female,58.0,"$78,371.21",HR,18.0,4.0,2024-05-04
78858,Robert House,Female,28.0,"$108,309.85",HR,27.0,1.0,2024-09-23
78230,Gregory Smith,Non-binary,43.0,"$58,867.10",Finance,41.0,4.0,2024-09-30
3448,Janet Turner,Non-binary,48.0,"$38,754.70",Marketing,15.0,4.0,2023-11-09
20975,Audrey Campos,Male,47.0,"$110,448.96",Marketing,15.0,5.0,2020-08-08
71342,William Kramer,Male,32.0,"$38,229.76",Finance,23.0,1.0,2024-02-02
84427,Billy Davis,Male,47.0,,HR,9.0,2.0,2021-10-30
1670,Randall Mcdonald,Female,57.0,"$76,003.01",Marketing,16.0,3.0,2023-02-25
51624,Jessica Smith,Male,44.0,"$90,063.37",IT,16.0,2.0,2024-11-12
41166,Kathleen Diaz,Non-binary,,"$51,994.10",IT,27.0,2.0,2022-10-29
28362,Robert Nguyen,Non-binary,44.0,"$64,797.30",IT,57.0,4.0,2023-02-07
27098,Laura Horton,Female,38.0,"$36,067.87",Marketing,53.0,3.0,2021-09-18
12624,Douglas Griffin,Male,30.0,"$101,049.54",HR,0.0,3.0,2020-05-06
48861,Paul Martin,Non-binary,54.0,,Marketing,10.0,5.0,2022-09-19
80224,Jennifer Olson,Male,47.0,"$69,169.36",Finance,,4.0,2020-11-19
9038,John Hill,Male,,"$34,874.23",Marketing,59.0,,2022-10-01
38477,Wanda Parks,Male,29.0,"$64,186.92",HR,51.0,4.0,2024-03-31
69129,Sandy Porter,Female,45.0,"$114,451.36",HR,52.0,4.0,2024-06-22
14590,Brittany Henry,Non-binary,53.0,"$67,058.65",HR,45.0,4.0,2020-08-11
98738,Christine Aguilar,Non-binary,43.0,"$46,346.02",Marketing,19.0,3.0,2023-08-19
34038,Terry Horn,Male,29.0,"$69,618.58",HR,9.0,2.0,2024-02-04
36851,Andrew Hutchinson,Non-binary,37.0,"$59,190.94",Marketing,41.0,1.0,2023-06-20
62126,Craig Mcconnell,Male,49.0,"$113,602.67",Sales,9.0,3.0,2021-08-19
22782,Brandon Ward,Non-binary,23.0,"$55,059.40",Sales,16.0,5.0,2024-02-27
81332,Richard Gray,Non-binary,56.0,"$116,215.92",HR,7.0,1.0,2020-08-21
93132,Jonathan Marshall,Male,33.0,"$66,903.34",Finance,29.0,2.0,2024-01-01
8084,Ruth Huffman,Female,,"$91,327.91",Marketing,16.0,1.0,2020-06-20
20034,Craig Rose,Male,,"$117,562.45",IT,26.0,4.0,2023-05-19
33706,Philip Fisher,Non-binary,45.0,"$83,033.76",Sales,53.0,1.0,2023-05-08
11991,Heather Miller,Female,35.0,,Sales,36.0,2.0,2024-03-14
86225,Jeffery King,Female,,"$103,757.64",IT,3.0,4.0,2024-03-07
35800,Andrew Oliver,Male,44.0,"$88,575.79",IT,59.0,1.0,2023-08-04
54772,Robert Bonilla,Female,50.0,"$100,068.01",Finance,51.0,5.0,2020-12-05
85410,Melissa Thomas,Non-binary,41.0,"$46,553.78",HR,13.0,3.0,2023-05-07
71421,Michelle Thompson,Non-binary,37.0,,HR,2.0,2.0,2024-08-29
35264,Diane Young,Non-binary,,"$64,070.67",IT,,1.0,2023-05-14
52178,Rachel Hansen,Non-binary,27.0,"$109,968.38",HR,26.0,1.0,2020-08-26
81804,Tonya Branch,Male,50.0,"$66,545.85",IT,23.0,2.0,2022-08-09
88606,Kathryn Gonzalez,Male,29.0,"$106,447.41",HR,55.0,3.0,2020-10-27
80768,James Perry,Female,51.0,"$89,333.19",IT,46.0,2.0,2021-02-07
30794,Sarah Kelly,Male,,"$91,736.22",Marketing,0.0,2.0,2020-04-24
81037,Glenn Burns,Non-binary,43.0,"$83,175.88",Sales,55.0,3.0,2023-02-08
10844,Robin Rice,Female,54.0,,HR,6.0,,2022-10-10
47175,Stephanie Black,Non-binary,41.0,"$51,687.14",HR,35.0,1.0,2023-10-29
75252,Meagan Carpenter,Female,52.0,,Finance,23.0,,2024-12-21
62542,Joshua Houston,Non-binary,53.0,"$49,518.09",HR,,5.0,2021-08-29
26191,David Webb,Female,25.0,,IT,35.0,1.0,2021-05-14
81485,Jamie Stewart,Female,22.0,"$107,271.44",Sales,,2.0,2022-02-07
86208,Emily Lawrence,Male,59.0,"$78,843.39",Sales,16.0,4.0,2022-06-09
7643,Lori Wilson,Male,34.0,,HR,41.0,3.0,2024-01-04
16992,Seth Herrera,Non-binary,55.0,"$90,957.51",Sales,11.0,3.0,2023-01-27
73397,David Mckenzie,Female,34.0,"$31,525.31",Marketing,38.0,1.0,2023-08-25
89296,Kevin Reed,Female,27.0,"$89,740.91",IT,48.0,1.0,2020-05-06
61423,Kimberly Jones,Male,33.0,"$70,599.42",Finance,25.0,4.0,2023-08-29
47663,Jason Johns,Female,,"$95,359.58",Marketing,13.0,,2020-08-05
48879,Kelly Reed,Male,22.0,"$55,251.92",HR,50.0,1.0,2021-09-25
40297,Robert Anderson,Male,,"$67,908.75",HR,,2.0,2024-10-14
23140,Charles Sullivan,Male,32.0,"$45,972.96",IT,41.0,2.0,2023-04-03
52591,James Cook,Non-binary,45.0,"$113,726.65",Finance,15.0,3.0,2023-12-02
72400,Melissa Mccoy,Male,43.0,"$119,225.40",Finance,45.0,4.0,2022-06-23
2214,Timothy Hernandez,Female,22.0,"$59,465.37",Sales,56.0,4.0,2022-01-07
14271,Shane Kline,Male,49.0,,Finance,20.0,3.0,2020-02-04
46294,Amy Bentley,Male,,"$64,818.98",Marketing,2.0,,2022-10-22
22526,Amy Armstrong,Female,56.0,"$60,627.54",HR,30.0,2.0,2021-08-20
19060,Amber Robertson,Female,49.0,"$81,291.55",IT,,,2024-03-10
25302,Louis Avila,Female,40.0,"$99,574.15",HR,8.0,1.0,2021-03-25
55005,Andrea Black,Male,25.0,"$82,492.24",Sales,25.0,4.0,2022-07-02
15685,Shaun Ramirez,Male,32.0,"$84,289.95",IT,60.0,5.0,2023-02-11
23275,Jacob Russell,Female,22.0,"$103,076.84",Marketing,10.0,1.0,2024-06-19
64791,Mary Simmons,Female,38.0,"$101,852.39",Finance,21.0,3.0,2021-09-16
87666,Andrew Flowers,Male,55.0,"$69,524.45",Finance,4.0,3.0,2020-07-03
43769,Timothy Smith,Non-binary,41.0,,Finance,0.0,1.0,2020-01-20
40888,Timothy Walker,Female,27.0,"$70,630.33",Finance,58.0,4.0,2020-08-23
99469,Calvin Sawyer,Non-binary,54.0,"$71,614.99",Sales,25.0,1.0,2020-04-03
12697,Brian Allen,Male,51.0,"$109,220.66",Sales,,1.0,2022-09-10
23235,Harry Becker,Male,29.0,"$53,635.80",IT,58.0,1.0,2020-08-19
70100,Shawn Beltran,Female,48.0,,Sales,14.0,1.0,2022-09-24
16080,Robert Alexander,Male,41.0,"$93,330.26",IT,19.0,2.0,2023-01-24
97092,Cynthia Caldwell,Female,44.0,"$67,994.31",Sales,5.0,3.0,2020-09-20
58258,Cassidy Coleman,Male,47.0,"$39,072.74",Finance,24.0,3.0,2020-09-01
42238,Jason Saunders,Female,47.0,"$84,527.56",Sales,42.0,3.0,2023-10-22
29770,Jessica Deleon,Female,39.0,"$94,944.31",Marketing,17.0,4.0,2023-05-19
36492,David Juarez,Male,39.0,"$69,151.69",Marketing,57.0,5.0,2020-10-09
48005,Christopher Johnston,Male,46.0,"$91,177.82",Sales,56.0,,2024-02-17
63090,Mary Webster,Female,25.0,"$81,555.79",HR,10.0,1.0,2022-06-01
62265,Lucas Manning,Non-binary,42.0,"$61,469.18",Sales,58.0,5.0,2024-09-12
79246,Michelle Ray,Female,56.0,"$54,430.93",Sales,17.0,2.0,2022-11-21
52381,Randy Henry,Non-binary,29.0,"$109,010.97",HR,4.0,,2023-04-05
25237,Joseph Stein,Male,50.0,"$48,729.81",IT,56.0,5.0,2023-11-26
22801,Paula Nguyen,Male,60.0,"$64,310.60",Finance,20.0,3.0,2022-07-22
21772,Mr. David Cain MD,Female,53.0,"$57,439.57",Finance,24.0,5.0,2020-12-03
64482,Holly Cox,Female,50.0,"$64,145.34",HR,15.0,5.0,2023-06-09
44173,Peter Jones,Non-binary,58.0,"$33,440.20",Marketing,33.0,,2024-12-10
15334,Timothy Gray,Non-binary,49.0,"$53,029.18",HR,47.0,4.0,2023-10-19
32869,Angel Vazquez,Female,28.0,"$109,643.06",IT,46.0,5.0,2024-11-13
41594,Jesse Gonzalez,Non-binary,,,IT,2.0,4.0,2021-01-21
30087,Rachel Murphy,Female,,,IT,2.0,3.0,2020-02-05
10892,Joanna Morgan,Female,35.0,"$93,064.82",Sales,51.0,4.0,2022-11-12
4010,Robert Guzman,Male,31.0,"$117,112.36",IT,53.0,,2021-09-13
52358,Michelle Duarte,Non-binary,59.0,"$62,423.42",Marketing,45.0,3.0,2025-02-20
38241,Ryan Kerr,Male,48.0,"$95,511.80",Finance,50.0,5.0,2020-01-12
81559,Rita Robles,Female,49.0,"$116,142.43",IT,8.0,5.0,2023-06-28
93785,Teresa Moore,Female,28.0,"$57,866.16",IT,19.0,5.0,2024-11-28
94377,Christine Nelson,Non-binary,56.0,"$39,455.36",IT,36.0,5.0,2023-01-09
80063,Sarah Sanchez,Female,25.0,"$90,087.11",IT,16.0,4.0,2020-11-20
83266,Ryan Lucas,Female,41.0,,Finance,49.0,1.0,2023-12-14
3313,Felicia Massey,Female,26.0,"$105,922.33",Finance,44.0,2.0,2023-01-18
10549,Mr. Stephen Mcdowell,Non-binary,53.0,"$55,717.63",Sales,30.0,2.0,2020-07-15
82571,Carlos Berg,Non-binary,56.0,"$70,601.52",Finance,14.0,2.0,2022-01-08
28311,Colleen Fowler,Male,27.0,"$77,649.55",Finance,45.0,2.0,2022-01-22
26462,Michael Castillo,Non-binary,32.0,"$72,253.63",Marketing,51.0,,2020-05-23
8789,Laura Medina,Male,,"$115,356.69",Finance,38.0,4.0,2024-01-24
28009,Claudia Petersen,Female,33.0,"$107,000.36",Sales,,2.0,2020-10-16
86022,Jennifer Pineda,Female,60.0,"$64,038.69",Finance,39.0,4.0,2023-11-05
77523,Mrs. Jamie Garcia,Male,53.0,"$95,988.37",Marketing,46.0,2.0,2020-11-09
71548,Jennifer Aguirre,Male,49.0,"$75,704.41",HR,0.0,,2024-05-09
55158,David Nixon,Female,42.0,"$79,818.31",Sales,6.0,4.0,2022-12-05
99278,Cody Rodriguez,Non-binary,,"$113,129.82",Sales,3.0,5.0,2020-10-10
73168,Michaela Anderson,Male,28.0,"$78,794.72",HR,29.0,2.0,2022-11-01
60430,Patricia Anderson,Non-binary,35.0,"$48,083.56",IT,14.0,2.0,2022-07-25
33509,Laurie Winters,Male,26.0,"$42,220.71",IT,8.0,3.0,2020-12-29
39577,Brian Brady,Female,32.0,"$102,057.59",Marketing,9.0,2.0,2024-08-23
56111,Harold Fox,Female,35.0,"$54,079.30",Sales,23.0,1.0,2020-01-27
44708,Elizabeth Young,Male,44.0,"$53,250.37",HR,40.0,2.0,2025-01-18
24847,Sara Hernandez,Male,55.0,"$91,589.55",HR,49.0,4.0,2024-04-19
99453,Donna Davis,Female,26.0,"$93,285.75",IT,33.0,2.0,2023-06-10
13642,Angela Lewis,Male,26.0,,IT,17.0,5.0,2022-04-08
75105,Sarah Christensen,Female,26.0,"$82,525.91",Finance,10.0,5.0,2020-01-21
28925,Lauren Harris DDS,Female,47.0,,Sales,23.0,3.0,2022-10-29
88429,Lori Ashley,Male,38.0,,HR,47.0,4.0,2022-12-27
3685,Cynthia Clark,Male,47.0,"$112,261.24",Marketing,0.0,4.0,2024-10-29
6520,William Short,Male,51.0,"$54,331.65",IT,19.0,2.0,2022-06-16
39478,Brenda Cole,Female,48.0,"$48,284.76",Sales,19.0,1.0,2020-01-13
44374,Jimmy Stevens II,Male,,"$42,458.94",Finance,58.0,1.0,2023-06-19
67499,Anne Pruitt,Non-binary,23.0,"$44,371.23",Sales,11.0,1.0,2022-10-19
92037,Garrett Barr,Non-binary,30.0,"$65,409.01",Sales,60.0,4.0,2021-11-12
50933,Jennifer Cain,Female,36.0,"$61,858.76",Sales,42.0,1.0,2022-06-15
97122,Katelyn Chung,Female,,"$106,683.63",Sales,41.0,2.0,2020-09-04
29137,Jorge Hill,Female,48.0,,Sales,35.0,1.0,2023-02-08
61452,Gregory Stewart,Non-binary,57.0,"$96,044.63",HR,0.0,3.0,2023-04-15
29314,Jacob Neal,Male,36.0,"$34,025.94",IT,14.0,,2024-06-15
3160,Jordan Stevens,Female,24.0,"$48,021.01",HR,32.0,,2021-12-15
44715,Herbert Hill,Non-binary,37.0,"$66,642.47",Finance,54.0,2.0,2021-06-19
74113,Sara Curtis,Non-binary,48.0,"$52,429.32",IT,5.0,1.0,2024-11-27
30721,Matthew Johnson,Non-binary,26.0,"$35,136.67",HR,1.0,1.0,2020-02-18
50640,Ryan Torres,Male,23.0,"$93,620.71",Finance,42.0,4.0,2023-10-14
61393,Michael Clark,Non-binary,33.0,"$95,004.99",Marketing,54.0,1.0,2024-09-19
38234,Phillip Collins,Female,37.0,"$44,042.16",Sales,53.0,2.0,2022-11-03
99407,Howard Martin,Male,25.0,"$74,882.55",Finance,58.0,2.0,2024-05-07
74508,Kelsey Miller,Female,40.0,"$83,143.42",IT,43.0,4.0,2020-02-23
42504,John Johnson,Female,25.0,,HR,9.0,1.0,2023-05-09
7749,Timothy Moore,Female,,"$96,390.01",Marketing,24.0,3.0,2024-04-27
68597,Justin Foster,Female,22.0,"$31,138.42",Marketing,44.0,2.0,2020-08-28
59690,Christopher Fernandez,Female,31.0,"$100,193.87",IT,8.0,4.0,2023-06-10
2499,Michael Chen,Female,32.0,"$58,682.57",HR,10.0,2.0,2023-07-21
29175,Aaron Fisher,Male,29.0,"$87,549.43",Marketing,43.0,5.0,2023-01-31
73089,Donald Jordan,Female,46.0,,Sales,45.0,4.0,2022-07-19
93994,Joy Benitez,Male,49.0,,Marketing,39.0,2.0,2021-05-13
64285,Jennifer Holloway,Female,60.0,"$73,323.74",Finance,35.0,5.0,2023-12-05
64512,James Johnson,Non-binary,38.0,"$60,297.11",Sales,55.0,2.0,2024-02-24
24789,Jennifer Palmer,Female,43.0,,HR,24.0,5.0,2024-11-07
36824,Martin Woods,Female,,,Marketing,44.0,1.0,2024-07-15
59280,Jeremy Hanna,Female,44.0,"$106,613.98",Marketing,34.0,4.0,2022-01-18
84601,Laura Zimmerman,Non-binary,30.0,"$82,231.13",HR,32.0,4.0,2022-03-03
87408,Terry Rivers,Female,51.0,,HR,21.0,5.0,2020-01-01
54194,Stephen Chase,Male,60.0,"$30,110.63",Marketing,53.0,2.0,2020-11-19
66494,Megan Robertson,Non-binary,,"$55,365.79",Finance,23.0,5.0,2021-10-29
45122,Laura Mason,Male,25.0,"$71,189.36",Sales,56.0,2.0,2020-03-24
98424,Ryan Lynch,Male,53.0,"$35,777.46",HR,43.0,5.0,2020-05-19
52309,Martin Serrano,Male,43.0,"$30,532.02",HR,24.0,,2024-10-29
56992,Christopher Ruiz,Female,59.0,"$69,626.87",Sales,48.0,1.0,2020-01-12
85816,Joseph Duarte,Non-binary,57.0,"$82,036.80",Marketing,11.0,2.0,2023-12-18
83286,Ashley Stone,Male,30.0,,HR,60.0,5.0,2024-02-22
46632,Jacqueline Olson,Non-binary,58.0,"$38,818.48",Sales,32.0,3.0,2021-04-25
83099,Collin Jones,Non-binary,56.0,"$89,912.00",IT,51.0,3.0,2023-04-09
77986,Kelly Collins,Male,59.0,"$110,492.91",Sales,28.0,1.0,2020-05-25
96661,April Patel,Male,42.0,"$117,429.04",HR,54.0,1.0,2020-08-28
52400,Lisa Andersen,Non-binary,26.0,"$49,876.26",Marketing,58.0,3.0,2020-08-27
16487,Raymond George,Non-binary,33.0,"$32,725.80",IT,37.0,2.0,2024-01-08
96982,Cynthia Hunt,Male,48.0,"$31,326.87",HR,52.0,2.0,2020-11-10
70134,Derek Humphrey,Female,41.0,"$109,671.29",Finance,10.0,2.0,2024-08-08
3181,Madison Ho,Female,43.0,"$48,414.98",Sales,52.0,4.0,2021-01-07
39615,Jacob Cooper,Female,29.0,"$63,690.39",IT,6.0,5.0,2024-03-06
43509,Frank Proctor,Female,23.0,"$67,873.98",HR,59.0,1.0,2020-11-16
36729,Kimberly Cannon,Male,35.0,"$50,133.95",Marketing,3.0,4.0,2022-05-02
6627,Christina Thomas,Male,58.0,"$90,540.24",Marketing,41.0,,2024-02-15
88426,Patricia Bell,Male,,,Sales,2.0,4.0,2020-06-13
17305,Jacob White,Male,23.0,,Sales,54.0,,2020-01-19
48638,Shawn Moran,Male,54.0,"$50,185.65",HR,2.0,1.0,2022-01-07
32412,Anthony Cole,Non-binary,45.0,,HR,21.0,5.0,2022-07-17
78027,Kelly Young,Non-binary,32.0,"$99,496.75",Sales,51.0,5.0,2024-04-07
48645,Amy Johnson,Non-binary,43.0,"$46,798.53",Finance,5.0,3.0,2025-02-13
76945,Kelly King,Male,25.0,,IT,39.0,3.0,2024-04-27
41502,Alexis Rhodes,Female,55.0,"$117,402.56",IT,59.0,3.0,2023-03-10
94155,Lorraine Evans,Non-binary,57.0,"$43,141.90",HR,10.0,1.0,2020-12-08
21049,Joseph Kim,Female,38.0,"$30,658.57",Sales,3.0,2.0,2021-08-12
81025,Renee Holder,Male,40.0,"$35,221.57",IT,41.0,3.0,2022-10-26
40286,Cheryl Crosby,Non-binary,52.0,,HR,53.0,3.0,2020-03-21
19732,Brad Davis,Female,24.0,"$79,311.73",Sales,24.0,1.0,2024-08-17
14994,Melissa Johnson,Female,,"$31,195.49",Marketing,57.0,5.0,2020-09-19
59311,Joseph Reeves,Non-binary,35.0,"$41,902.57",HR,54.0,4.0,2022-06-02
10879,Gregory Norman,Non-binary,30.0,"$62,745.78",Marketing,15.0,5.0,2021-07-20
95685,Michael Patel,Female,49.0,"$73,098.63",Marketing,20.0,4.0,2021-03-10
83077,Brent Nolan,Male,36.0,"$44,506.29",IT,9.0,3.0,2020-05-07
31817,Suzanne Anderson,Female,30.0,"$110,223.10",Marketing,8.0,4.0,2020-05-06
473,Yvonne Nichols,Non-binary,33.0,"$91,359.65",HR,42.0,4.0,2020-11-12
76269,Cheryl Bell,Female,44.0,"$30,749.31",Marketing,25.0,5.0,2020-05-29
17549,Zachary Barajas,Male,,"$96,452.16",HR,36.0,1.0,2020-01-25
880,Kenneth Bonilla,Non-binary,48.0,,Marketing,12.0,3.0,2022-07-20
77147,Erica Brewer,Female,48.0,"$74,107.34",IT,3.0,3.0,2023-11-21
46590,Brian Guerrero,Non-binary,41.0,"$86,185.95",IT,50.0,1.0,2022-12-04
94974,Daniel Boyer,Non-binary,57.0,"$38,362.45",Sales,3.0,5.0,2024-02-04
60565,Jessica Compton,Female,58.0,"$117,589.54",Marketing,23.0,1.0,2022-04-14
15514,Ashley Duffy,Non-binary,29.0,"$84,081.47",Sales,29.0,2.0,2021-11-14
88504,Rachel Morrow,Male,44.0,"$86,700.60",Sales,20.0,4.0,2022-01-13
95889,Philip Sullivan,Female,60.0,"$84,516.17",Sales,57.0,1.0,2023-08-02
95949,Trevor Lawson,Male,39.0,"$117,947.95",HR,36.0,1.0,2022-06-30
69704,Judith Santos,Female,59.0,"$96,819.35",IT,56.0,,2022-12-23
33501,Ronnie Johnson,Female,42.0,"$36,681.39",Finance,34.0,2.0,2021-03-06
72081,Robert Lucas,Female,55.0,,Sales,45.0,5.0,2020-04-19
76756,Tiffany Wright,Non-binary,25.0,,HR,26.0,5.0,2020-01-23
78605,Hunter Nelson,Non-binary,43.0,"$53,885.67",IT,28.0,3.0,2020-05-31
60967,Betty Green,Non-binary,54.0,"$59,742.09",Sales,26.0,,2021-08-20
1834,Roberto Campbell,Female,45.0,"$112,281.37",Marketing,15.0,2.0,2022-12-27
56414,Ryan Washington,Female,36.0,"$114,110.52",Sales,50.0,4.0,2022-02-14
19265,Ryan Taylor,Male,47.0,,Sales,58.0,1.0,2020-03-11
14897,Douglas Mitchell,Non-binary,38.0,"$66,229.01",IT,44.0,2.0,2020-02-20
67166,Patrick Roberts,Female,34.0,"$75,512.90",IT,46.0,1.0,2020-02-04
32913,Matthew Castro,Male,23.0,"$48,114.25",Sales,48.0,1.0,2024-02-29
48219,Erik Jordan,Female,48.0,,IT,56.0,1.0,2024-06-19
57968,Melissa Evans,Male,23.0,"$119,009.79",IT,41.0,3.0,2021-08-10
71305,Mary Morales,Non-binary,36.0,,Sales,0.0,2.0,2024-12-10
63469,Jennifer Brown,Female,23.0,"$75,544.74",Marketing,13.0,,2023-11-11
44144,Mrs. Melissa Knight,Female,22.0,"$79,063.06",Sales,12.0,2.0,2023-02-05
29303,Jennifer Warner,Male,25.0,"$100,132.91",Marketing,36.0,5.0,2020-07-13
3716,Kelli Garcia,Female,24.0,"$65,304.67",Sales,51.0,4.0,2021-10-12
72048,Sandra Smith,Non-binary,54.0,"$110,141.99",Marketing,1.0,1.0,2020-05-09
6749,Kristen Ponce,Female,50.0,,Finance,7.0,4.0,2022-07-01
56691,Sarah Pineda,Non-binary,27.0,"$109,744.83",Marketing,56.0,3.0,2021-10-10
72291,Donald Hamilton,Female,26.0,,Marketing,15.0,4.0,2024-04-06
44159,Laura Castro,Female,36.0,,IT,42.0,,2023-05-24
68243,Deborah Sanchez,Male,47.0,"$39,981.88",IT,43.0,2.0,2023-12-18
40997,Rebecca Evans,Female,29.0,"$104,444.45",IT,18.0,,2023-06-06
59933,Anthony Vasquez,Male,30.0,"$82,015.26",Marketing,1.0,,2022-02-27
16693,Cody Trujillo,Non-binary,43.0,"$56,480.14",Sales,9.0,3.0,2022-02-03
82085,Jessica Cook,Male,58.0,"$87,362.33",HR,49.0,2.0,2023-12-12
42361,Elizabeth Jordan,Non-binary,,,Finance,59.0,5.0,2023-12-06
22333,James Smith,Non-binary,39.0,,IT,32.0,,2024-04-03
43976,Bryan Gordon,Non-binary,36.0,"$55,965.79",Marketing,19.0,2.0,2021-09-13
12606,Melissa Rodriguez,Female,53.0,,HR,26.0,3.0,2021-08-15
32935,Tiffany Griffith,Non-binary,27.0,,Finance,5.0,4.0,2025-01-03
91314,John Bowman,Non-binary,,"$115,986.09",Marketing,4.0,2.0,2021-07-25
91051,Tracey Stone,Female,23.0,"$63,504.33",Finance,9.0,1.0,2022-03-18
55363,Gerald Simpson,Male,46.0,,IT,31.0,,2020-03-29
51366,Jennifer Davis,Non-binary,28.0,,HR,49.0,3.0,2024-05-18
19119,Mark Owen,Male,,"$51,676.23",Sales,1.0,4.0,2021-05-28
18094,Shawn Lee,Female,22.0,,IT,55.0,1.0,2022-01-14
99562,Debbie Rhodes,Male,56.0,"$37,493.09",Sales,50.0,,2020-05-07
29040,Donna Ellis,Female,24.0,"$72,619.07",Marketing,47.0,3.0,2021-12-15
9332,Carlos Moran,Non-binary,31.0,"$69,376.19",Marketing,35.0,1.0,2020-10-03
80951,Melinda Martin,Male,42.0,"$77,377.13",Marketing,47.0,1.0,2022-01-23
95158,Michelle Rogers,Female,35.0,"$95,757.74",Marketing,39.0,3.0,2025-01-14
89014,Tanya Castaneda,Female,38.0,"$100,976.73",IT,23.0,5.0,2023-06-01
52943,Michael Church,Female,47.0,,Marketing,45.0,1.0,2023-09-01
38326,Karen Gutierrez,Male,,"$38,470.81",Marketing,53.0,,2024-01-07
51640,Erin Smith,Male,60.0,"$34,293.65",Sales,40.0,5.0,2021-12-01
61213,Raymond Williamson,Female,44.0,"$102,199.95",IT,19.0,5.0,2024-01-16
11047,Kimberly Mitchell,Female,36.0,"$84,733.11",IT,21.0,5.0,2024-02-19
94487,Mrs. Alejandra Johnson DDS,Male,33.0,,Finance,8.0,1.0,2020-03-04
8989,John Sanchez,Female,,"$47,000.25",Marketing,37.0,,2024-09-01
72394,Carlos Taylor,Male,56.0,"$118,071.45",Finance,44.0,5.0,2024-06-30
5197,Christopher Bradford,Female,24.0,,Marketing,28.0,3.0,2022-02-25
80238,Nathaniel Castillo,Non-binary,23.0,,HR,57.0,2.0,2023-11-08
30219,Margaret Sherman,Female,44.0,"$52,030.39",HR,27.0,5.0,2023-08-05
574,Rebecca Lee,Male,39.0,"$107,608.78",Marketing,50.0,2.0,2021-07-06
33461,Meghan Nielsen,Non-binary,49.0,,Marketing,47.0,4.0,2021-06-14
11281,Billy Taylor,Non-binary,41.0,"$68,157.11",IT,47.0,,2020-10-02
20250,Stacey Watkins,Male,49.0,"$88,283.10",HR,49.0,5.0,2024-04-16
6384,Sylvia Webb,Female,57.0,"$30,085.12",Finance,49.0,1.0,2022-09-18
63832,Justin Knapp,Male,54.0,"$57,261.86",IT,34.0,,2021-04-12
27540,Luis Lozano,Non-binary,33.0,"$61,558.87",Sales,46.0,5.0,2023-06-23
